Product Category,Price(Dollar),Number of  reviews,Order Date,Order Week,Order Month,Order Year,Total Sales
Audio Video ,47,319,2019-03-05,1,3,2019,14993
Audio Video ,79,26219,2019-03-05,1,3,2019,2071301
Audio Video ,13,4502,2019-03-05,1,3,2019,58526
Audio Video ,19,320,2019-03-05,1,3,2019,6080
Audio Video ,61,1271,2019-03-05,1,3,2019,77531
Audio Video ,249,1739,2019-03-07,3,3,2019,433011
Audio Video ,579,918,2019-03-07,3,3,2019,531522
Audio Video ,11,29,2019-03-07,3,3,2019,319
Audio Video ,34,1068,2019-03-07,3,3,2019,36312
Audio Video ,30,4,2019-03-07,3,3,2019,120
Audio Video ,42,906,2019-03-07,3,3,2019,38052
Audio Video ,33,2411,2019-03-07,3,3,2019,79563
Audio Video ,9,1023,2019-03-07,3,3,2019,9207
Audio Video ,18,3458,2019-03-10,6,3,2019,62244
Audio Video ,15,2378,2019-03-10,6,3,2019,35670
Audio Video ,179,1428,2019-03-10,6,3,2019,255612
Audio Video ,79,173,2019-03-11,0,3,2019,13667
Audio Video ,26,427,2019-03-11,0,3,2019,11102
Audio Video ,29,52,2019-03-11,0,3,2019,1508
Audio Video ,12,6116,2019-03-11,0,3,2019,73392
Audio Video ,116,5168,2019-03-11,0,3,2019,599488
Audio Video ,79,3373,2019-03-11,0,3,2019,266467
Audio Video ,129,546,2019-03-11,0,3,2019,70434
Audio Video ,29,96,2019-03-11,0,3,2019,2784
Audio Video ,24,81,2019-03-13,2,3,2019,1944
Audio Video ,50,1621,2019-03-13,2,3,2019,81050
Audio Video ,49,656,2019-03-14,3,3,2019,32144
Audio Video ,52,3252,2019-03-14,3,3,2019,169104
Audio Video ,16,3510,2019-03-14,3,3,2019,56160
Audio Video ,29,1902,2019-03-14,3,3,2019,55158
Audio Video ,24,412,2019-03-14,3,3,2019,9888
Audio Video ,149,653,2019-03-14,3,3,2019,97297
Audio Video ,24,834,2019-03-14,3,3,2019,20016
Audio Video ,17,1665,2019-03-14,3,3,2019,28305
Audio Video ,257,219,2019-03-14,3,3,2019,56283
Audio Video ,24,610,2019-03-14,3,3,2019,14640
Audio Video ,24,4727,2019-03-14,3,3,2019,113448
Audio Video ,8,1578,2019-03-15,4,3,2019,12624
Audio Video ,14,403,2019-03-15,4,3,2019,5642
Audio Video ,32,265,2019-03-15,4,3,2019,8480
Audio Video ,44,19560,2019-03-15,4,3,2019,860640
Audio Video ,299,2966,2019-03-15,4,3,2019,886834
Audio Video ,19,6213,2019-03-16,5,3,2019,118047
Audio Video ,107,851,2019-03-17,6,3,2019,91057
Audio Video ,111,1318,2019-03-17,6,3,2019,146298
Audio Video ,234,514,2019-03-17,6,3,2019,120276
Audio Video ,19,242,2019-03-17,6,3,2019,4598
Audio Video ,42,4973,2019-03-17,6,3,2019,208866
Audio Video ,79,233,2019-03-17,6,3,2019,18407
Audio Video ,274,417,2019-03-17,6,3,2019,114258
Audio Video ,39,5090,2019-03-17,6,3,2019,198510
Audio Video ,36,1680,2019-03-17,6,3,2019,60480
Audio Video ,22,1129,2019-03-17,6,3,2019,24838
Audio Video ,349,941,2019-03-17,6,3,2019,328409
Audio Video ,169,844,2019-03-17,6,3,2019,142636
Audio Video ,19,1291,2019-03-17,6,3,2019,24529
Audio Video ,7,830,2019-03-17,6,3,2019,5810
Audio Video ,123,2733,2019-03-17,6,3,2019,336159
Audio Video ,14,2467,2019-03-17,6,3,2019,34538
Audio Video ,31,7640,2019-03-17,6,3,2019,236840
Audio Video ,99,579,2019-03-17,6,3,2019,57321
Audio Video ,7,221,2019-03-17,6,3,2019,1547
Audio Video ,206,1108,2019-03-18,0,3,2019,228248
Audio Video ,19,640,2019-03-18,0,3,2019,12160
Audio Video ,89,176,2019-03-18,0,3,2019,15664
Audio Video ,19,749,2019-03-18,0,3,2019,14231
Audio Video ,74,475,2019-03-18,0,3,2019,35150
Audio Video ,144,342,2019-03-18,0,3,2019,49248
Audio Video ,79,1103,2019-03-18,0,3,2019,87137
Audio Video ,149,570,2019-03-18,0,3,2019,84930
Audio Video ,39,272,2019-03-18,0,3,2019,10608
Audio Video ,229,55,2019-03-18,0,3,2019,12595
Audio Video ,5,1406,2019-03-18,0,3,2019,7030
Audio Video ,141,729,2019-03-19,1,3,2019,102789
Audio Video ,29,241,2019-03-19,1,3,2019,6989
Audio Video ,128,166,2019-03-19,1,3,2019,21248
Audio Video ,44,106,2019-03-19,1,3,2019,4664
Audio Video ,20,113,2019-03-19,1,3,2019,2260
Audio Video ,249,644,2019-03-19,1,3,2019,160356
Audio Video ,39,1323,2019-03-19,1,3,2019,51597
Audio Video ,11,5249,2019-03-21,3,3,2019,57739
Audio Video ,56,2371,2019-03-21,3,3,2019,132776
Audio Video ,80,4502,2019-03-21,3,3,2019,360160
Audio Video ,110,7,2019-03-21,3,3,2019,770
Audio Video ,44,1030,2019-03-21,3,3,2019,45320
Audio Video ,27,7436,2019-03-21,3,3,2019,200772
Audio Video ,27,750,2019-03-21,3,3,2019,20250
Audio Video ,80,1452,2019-03-21,3,3,2019,116160
Audio Video ,79,15,2019-03-21,3,3,2019,1185
Audio Video ,24,817,2019-03-21,3,3,2019,19608
Audio Video ,91,765,2019-03-21,3,3,2019,69615
Audio Video ,9,10182,2019-03-22,4,3,2019,91638
Audio Video ,7,8251,2019-03-22,4,3,2019,57757
Audio Video ,29,17755,2019-03-22,4,3,2019,514895
Audio Video ,11,835,2019-03-22,4,3,2019,9185
Audio Video ,16,4029,2019-03-22,4,3,2019,64464
Audio Video ,21,1626,2019-03-23,5,3,2019,34146
Audio Video ,10,8294,2019-03-23,5,3,2019,82940
Audio Video ,60,67,2019-03-23,5,3,2019,4020
Audio Video ,102,131,2019-03-24,6,3,2019,13362
Audio Video ,1199,7,2019-03-24,6,3,2019,8393
Audio Video ,24,882,2019-03-25,0,3,2019,21168
Audio Video ,39,4146,2019-03-25,0,3,2019,161694
Audio Video ,119,478,2019-03-25,0,3,2019,56882
Audio Video ,209,569,2019-03-25,0,3,2019,118921
Audio Video ,149,358,2019-03-25,0,3,2019,53342
Audio Video ,19,589,2019-03-26,1,3,2019,11191
Audio Video ,7,10759,2019-03-26,1,3,2019,75313
Audio Video ,54,1294,2019-03-26,1,3,2019,69876
Audio Video ,113,1386,2019-03-26,1,3,2019,156618
Audio Video ,27,3874,2019-03-26,1,3,2019,104598
Audio Video ,184,1218,2019-03-28,3,3,2019,224112
Audio Video ,31,594,2019-03-28,3,3,2019,18414
Audio Video ,24,1923,2019-03-28,3,3,2019,46152
Audio Video ,119,1064,2019-03-28,3,3,2019,126616
Audio Video ,149,257,2019-03-29,4,3,2019,38293
Audio Video ,165,736,2019-03-30,5,3,2019,121440
Audio Video ,449,38,2019-03-30,5,3,2019,17062
Audio Video ,34,1,2019-03-30,5,3,2019,34
Audio Video ,17,1366,2019-03-30,5,3,2019,23222
Audio Video ,29,13929,2019-03-30,5,3,2019,403941
Audio Video ,39,1114,2019-03-30,5,3,2019,43446
Audio Video ,49,518,2019-03-30,5,3,2019,25382
Audio Video ,7,295,2019-03-30,5,3,2019,2065
Audio Video ,19,197,2019-03-30,5,3,2019,3743
Audio Video ,99,455,2019-03-31,6,3,2019,45045
Audio Video ,11,887,2019-03-31,6,3,2019,9757
Audio Video ,52,2450,2019-03-31,6,3,2019,127400
Audio Video ,12,194,2019-03-31,6,3,2019,2328
Audio Video ,129,1916,2019-03-31,6,3,2019,247164
Audio Video ,39,104,2019-03-31,6,3,2019,4056
Audio Video ,253,60,2019-03-31,6,3,2019,15180
Audio Video ,8,167,2019-03-31,6,3,2019,1336
Audio Video ,28,1806,2019-03-31,6,3,2019,50568
Audio Video ,119,434,2019-04-01,0,4,2019,51646
Audio Video ,74,312,2019-04-01,0,4,2019,23088
Audio Video ,225,672,2019-04-01,0,4,2019,151200
Audio Video ,39,331,2019-04-01,0,4,2019,12909
Audio Video ,56,1106,2019-04-02,1,4,2019,61936
Audio Video ,99,616,2019-04-02,1,4,2019,60984
Audio Video ,216,531,2019-04-02,1,4,2019,114696
Audio Video ,262,136,2019-04-02,1,4,2019,35632
Audio Video ,39,5867,2019-04-02,1,4,2019,228813
Audio Video ,2537,51,2019-04-02,1,4,2019,129387
Audio Video ,144,147,2019-04-03,2,4,2019,21168
Audio Video ,129,615,2019-04-03,2,4,2019,79335
Audio Video ,39,49,2019-04-03,2,4,2019,1911
Audio Video ,24,183,2019-04-04,3,4,2019,4392
Audio Video ,59,85,2019-04-04,3,4,2019,5015
Audio Video ,40,402,2019-04-04,3,4,2019,16080
Audio Video ,15,1072,2019-04-04,3,4,2019,16080
Audio Video ,79,5,2019-04-04,3,4,2019,395
Audio Video ,41,1644,2019-04-04,3,4,2019,67404
Audio Video ,7,679,2019-04-04,3,4,2019,4753
Audio Video ,55,149,2019-04-04,3,4,2019,8195
Audio Video ,259,49,2019-04-05,4,4,2019,12691
Audio Video ,22,265,2019-04-05,4,4,2019,5830
Audio Video ,47,2750,2019-04-05,4,4,2019,129250
Audio Video ,35,344,2019-04-05,4,4,2019,12040
Audio Video ,216,116,2019-04-05,4,4,2019,25056
Audio Video ,8,472,2019-04-05,4,4,2019,3776
Audio Video ,24,1377,2019-04-05,4,4,2019,33048
Audio Video ,15,825,2019-04-05,4,4,2019,12375
Audio Video ,149,1419,2019-04-05,4,4,2019,211431
Audio Video ,699,149,2019-04-05,4,4,2019,104151
Audio Video ,8,1364,2019-04-05,4,4,2019,10912
Audio Video ,47,397,2019-04-05,4,4,2019,18659
Audio Video ,12,43,2019-04-05,4,4,2019,516
Audio Video ,19,171,2019-04-06,5,4,2019,3249
Audio Video ,7,3457,2019-04-06,5,4,2019,24199
Audio Video ,9,47,2019-04-06,5,4,2019,423
Audio Video ,55,555,2019-04-06,5,4,2019,30525
Audio Video ,20,253,2019-04-06,5,4,2019,5060
Audio Video ,12,26,2019-04-06,5,4,2019,312
Audio Video ,159,168,2019-04-06,5,4,2019,26712
Audio Video ,38,18927,2019-04-06,5,4,2019,719226
Audio Video ,15,623,2019-04-06,5,4,2019,9345
Audio Video ,69,91,2019-04-06,5,4,2019,6279
Audio Video ,24,187,2019-04-06,5,4,2019,4488
Audio Video ,153,1486,2019-04-06,5,4,2019,227358
Audio Video ,8,1902,2019-04-06,5,4,2019,15216
Audio Video ,139,12,2019-04-07,6,4,2019,1668
Audio Video ,59,1176,2019-04-07,6,4,2019,69384
Audio Video ,16,59,2019-04-07,6,4,2019,944
Audio Video ,10,215,2019-04-07,6,4,2019,2150
Audio Video ,129,77,2019-04-07,6,4,2019,9933
Audio Video ,149,24,2019-04-08,0,4,2019,3576
Audio Video ,19,1922,2019-04-08,0,4,2019,36518
Audio Video ,3,594,2019-04-08,0,4,2019,1782
Audio Video ,83,3131,2019-04-08,0,4,2019,259873
Audio Video ,379,202,2019-04-08,0,4,2019,76558
Audio Video ,7,749,2019-04-08,0,4,2019,5243
Audio Video ,63,1022,2019-04-08,0,4,2019,64386
Audio Video ,14,217,2019-04-11,3,4,2019,3038
Audio Video ,32,39,2019-04-11,3,4,2019,1248
Audio Video ,146,649,2019-04-11,3,4,2019,94754
Audio Video ,39,10,2019-04-11,3,4,2019,390
Audio Video ,49,1772,2019-04-11,3,4,2019,86828
Audio Video ,299,352,2019-04-11,3,4,2019,105248
Audio Video ,49,244,2019-04-11,3,4,2019,11956
Audio Video ,159,195,2019-04-11,3,4,2019,31005
Audio Video ,19,20,2019-04-11,3,4,2019,380
Audio Video ,799,25,2019-04-12,4,4,2019,19975
Audio Video ,24,213,2019-04-12,4,4,2019,5112
Audio Video ,259,19,2019-04-12,4,4,2019,4921
Audio Video ,93,191,2019-04-12,4,4,2019,17763
Audio Video ,36,292,2019-04-12,4,4,2019,10512
Audio Video ,5,2052,2019-04-12,4,4,2019,10260
Audio Video ,349,42,2019-04-13,5,4,2019,14658
Audio Video ,10,101,2019-04-13,5,4,2019,1010
Audio Video ,39,1051,2019-04-13,5,4,2019,40989
Audio Video ,9,13,2019-04-13,5,4,2019,117
Audio Video ,25,3,2019-04-13,5,4,2019,75
Audio Video ,34,25,2019-04-15,0,4,2019,850
Audio Video ,184,335,2019-04-15,0,4,2019,61640
Audio Video ,57,79,2019-04-16,1,4,2019,4503
Audio Video ,39,15,2019-04-18,3,4,2019,585
Audio Video ,36,1465,2019-04-18,3,4,2019,52740
Audio Video ,149,159,2019-04-18,3,4,2019,23691
Audio Video ,230,74,2019-04-18,3,4,2019,17020
Audio Video ,129,199,2019-04-18,3,4,2019,25671
Audio Video ,31,334,2019-04-18,3,4,2019,10354
Audio Video ,29,1657,2019-04-18,3,4,2019,48053
Audio Video ,17,43,2019-04-18,3,4,2019,731
Audio Video ,39,881,2019-04-19,4,4,2019,34359
Audio Video ,9,3317,2019-04-19,4,4,2019,29853
Audio Video ,105,936,2019-04-19,4,4,2019,98280
Audio Video ,249,2,2019-04-20,5,4,2019,498
Audio Video ,49,6289,2019-04-20,5,4,2019,308161
Audio Video ,113,693,2019-04-20,5,4,2019,78309
Audio Video ,7,779,2019-04-20,5,4,2019,5453
Audio Video ,29,3457,2019-04-21,6,4,2019,100253
Audio Video ,10,193,2019-04-21,6,4,2019,1930
Audio Video ,44,926,2019-04-22,0,4,2019,40744
Audio Video ,47,461,2019-04-22,0,4,2019,21667
Audio Video ,5,2180,2019-04-23,1,4,2019,10900
Audio Video ,89,54,2019-04-23,1,4,2019,4806
Audio Video ,99,91,2019-04-23,1,4,2019,9009
Audio Video ,42,144,2019-04-23,1,4,2019,6048
Audio Video ,48,1392,2019-04-23,1,4,2019,66816
Audio Video ,34,718,2019-04-23,1,4,2019,24412
Audio Video ,50,5209,2019-04-25,3,4,2019,260450
Audio Video ,124,1519,2019-04-25,3,4,2019,188356
Audio Video ,18,33,2019-04-25,3,4,2019,594
Audio Video ,6,75,2019-04-25,3,4,2019,450
Audio Video ,14,706,2019-04-25,3,4,2019,9884
Audio Video ,89,12,2019-04-25,3,4,2019,1068
Audio Video ,174,349,2019-04-26,4,4,2019,60726
Audio Video ,79,619,2019-04-26,4,4,2019,48901
Audio Video ,51,74,2019-04-26,4,4,2019,3774
Audio Video ,69,3348,2019-04-26,4,4,2019,231012
Audio Video ,42,684,2019-04-28,6,4,2019,28728
Audio Video ,17,58,2019-04-28,6,4,2019,986
Audio Video ,8,137,2019-04-28,6,4,2019,1096
Audio Video ,26,754,2019-04-28,6,4,2019,19604
Audio Video ,62,860,2019-04-28,6,4,2019,53320
Audio Video ,46,5138,2019-04-28,6,4,2019,236348
Audio Video ,4,15220,2019-04-28,6,4,2019,60880
Audio Video ,18,26,2019-04-28,6,4,2019,468
Audio Video ,99,20,2019-04-28,6,4,2019,1980
Audio Video ,24,2183,2019-04-29,0,4,2019,52392
Audio Video ,34,185,2019-04-29,0,4,2019,6290
Audio Video ,13,8167,2019-04-29,0,4,2019,106171
Audio Video ,34,435,2019-04-29,0,4,2019,14790
Audio Video ,23,838,2019-04-29,0,4,2019,19274
Audio Video ,39,435,2019-04-29,0,4,2019,16965
Audio Video ,30,60,2019-04-30,1,4,2019,1800
Audio Video ,56,813,2019-04-30,1,4,2019,45528
Audio Video ,9,235,2019-04-30,1,4,2019,2115
Audio Video ,5,1342,2019-05-02,3,5,2019,6710
Audio Video ,17,2200,2019-05-02,3,5,2019,37400
Audio Video ,4,1138,2019-05-03,4,5,2019,4552
Audio Video ,193,1070,2019-05-03,4,5,2019,206510
Audio Video ,34,864,2019-05-03,4,5,2019,29376
Audio Video ,33,29,2019-05-04,5,5,2019,957
Audio Video ,32,187,2019-05-04,5,5,2019,5984
Audio Video ,24,267,2019-05-04,5,5,2019,6408
Audio Video ,44,595,2019-05-04,5,5,2019,26180
Audio Video ,143,109,2019-05-04,5,5,2019,15587
Audio Video ,11,683,2019-05-04,5,5,2019,7513
Audio Video ,29,275,2019-05-05,6,5,2019,7975
Audio Video ,67,596,2019-05-05,6,5,2019,39932
Audio Video ,16,1455,2019-05-05,6,5,2019,23280
Audio Video ,33,240,2019-05-05,6,5,2019,7920
Audio Video ,79,1758,2019-05-05,6,5,2019,138882
Audio Video ,6,719,2019-05-05,6,5,2019,4314
Audio Video ,43,16,2019-05-05,6,5,2019,688
Audio Video ,69,425,2019-05-06,0,5,2019,29325
Audio Video ,8,2320,2019-05-06,0,5,2019,18560
Audio Video ,10,104,2019-05-06,0,5,2019,1040
Audio Video ,59,41,2019-05-07,1,5,2019,2419
Audio Video ,21,307,2019-05-07,1,5,2019,6447
Audio Video ,89,405,2019-05-07,1,5,2019,36045
Audio Video ,219,1263,2019-05-07,1,5,2019,276597
Audio Video ,37,1163,2019-05-07,1,5,2019,43031
Audio Video ,13,209,2019-05-07,1,5,2019,2717
Audio Video ,38,355,2019-05-07,1,5,2019,13490
Audio Video ,22,511,2019-05-07,1,5,2019,11242
Audio Video ,29,1252,2019-05-08,2,5,2019,36308
Audio Video ,72,141,2019-05-09,3,5,2019,10152
Audio Video ,19,89,2019-05-09,3,5,2019,1691
Audio Video ,39,1127,2019-05-09,3,5,2019,43953
Audio Video ,31,568,2019-05-09,3,5,2019,17608
Audio Video ,23,1721,2019-05-09,3,5,2019,39583
Audio Video ,36,1,2019-05-09,3,5,2019,36
Audio Video ,59,376,2019-05-10,4,5,2019,22184
Audio Video ,129,27,2019-05-10,4,5,2019,3483
Audio Video ,379,522,2019-05-10,4,5,2019,197838
Audio Video ,99,590,2019-05-10,4,5,2019,58410
Audio Video ,19,1521,2019-05-10,4,5,2019,28899
Audio Video ,117,296,2019-05-10,4,5,2019,34632
Audio Video ,170,45,2019-05-10,4,5,2019,7650
Audio Video ,14,3224,2019-05-10,4,5,2019,45136
Audio Video ,295,882,2019-05-11,5,5,2019,260190
Audio Video ,99,62,2019-05-11,5,5,2019,6138
Audio Video ,26,1817,2019-05-11,5,5,2019,47242
Audio Video ,223,632,2019-05-11,5,5,2019,140936
Audio Video ,55,762,2019-05-11,5,5,2019,41910
Audio Video ,55,46,2019-05-11,5,5,2019,2530
Audio Video ,54,304,2019-05-11,5,5,2019,16416
Audio Video ,32,463,2019-05-11,5,5,2019,14816
Audio Video ,56,65,2019-05-12,6,5,2019,3640
Audio Video ,53,158,2019-05-12,6,5,2019,8374
Audio Video ,29,6,2019-05-13,0,5,2019,174
Audio Video ,27,574,2019-05-13,0,5,2019,15498
Audio Video ,19,134,2019-05-13,0,5,2019,2546
Audio Video ,7,467,2019-05-13,0,5,2019,3269
Audio Video ,11,13,2019-05-13,0,5,2019,143
Audio Video ,524,835,2019-05-13,0,5,2019,437540
Audio Video ,88,66,2019-05-14,1,5,2019,5808
Audio Video ,67,1624,2019-05-16,3,5,2019,108808
Audio Video ,69,859,2019-05-16,3,5,2019,59271
Audio Video ,58,56,2019-05-17,4,5,2019,3248
Audio Video ,21,170,2019-05-18,5,5,2019,3570
Audio Video ,54,1357,2019-05-18,5,5,2019,73278
Audio Video ,31,2226,2019-05-18,5,5,2019,69006
Audio Video ,8,753,2019-05-18,5,5,2019,6024
Audio Video ,52,85,2019-05-19,6,5,2019,4420
Audio Video ,799,120,2019-05-19,6,5,2019,95880
Audio Video ,4,1399,2019-05-20,0,5,2019,5596
Audio Video ,22,1169,2019-05-20,0,5,2019,25718
Audio Video ,175,783,2019-05-20,0,5,2019,137025
Audio Video ,85,572,2019-05-20,0,5,2019,48620
Audio Video ,84,902,2019-05-20,0,5,2019,75768
Audio Video ,18,66,2019-05-20,0,5,2019,1188
Audio Video ,11,793,2019-05-20,0,5,2019,8723
Audio Video ,34,737,2019-05-20,0,5,2019,25058
Audio Video ,28,508,2019-05-20,0,5,2019,14224
Audio Video ,126,303,2019-05-20,0,5,2019,38178
Audio Video ,179,3110,2019-05-21,1,5,2019,556690
Audio Video ,239,31,2019-05-21,1,5,2019,7409
Audio Video ,10,110,2019-05-21,1,5,2019,1100
Audio Video ,53,46,2019-05-21,1,5,2019,2438
Audio Video ,31,3569,2019-05-21,1,5,2019,110639
Audio Video ,99,44,2019-05-21,1,5,2019,4356
Audio Video ,37,1536,2019-05-21,1,5,2019,56832
Audio Video ,14,315,2019-05-21,1,5,2019,4410
Audio Video ,104,168,2019-05-21,1,5,2019,17472
Audio Video ,22,668,2019-05-21,1,5,2019,14696
Audio Video ,29,150,2019-05-21,1,5,2019,4350
Audio Video ,11,71,2019-05-21,1,5,2019,781
Audio Video ,95,163,2019-05-21,1,5,2019,15485
Audio Video ,19,115,2019-05-22,2,5,2019,2185
Audio Video ,32,619,2019-05-22,2,5,2019,19808
Audio Video ,8,4974,2019-05-23,3,5,2019,39792
Audio Video ,18,16,2019-05-23,3,5,2019,288
Audio Video ,69,300,2019-05-23,3,5,2019,20700
Audio Video ,229,156,2019-05-23,3,5,2019,35724
Audio Video ,16,37,2019-05-23,3,5,2019,592
Audio Video ,149,27,2019-05-23,3,5,2019,4023
Audio Video ,24,424,2019-05-23,3,5,2019,10176
Audio Video ,10,14,2019-05-24,4,5,2019,140
Audio Video ,24,7,2019-05-25,5,5,2019,168
Audio Video ,47,58,2019-05-25,5,5,2019,2726
Audio Video ,81,1756,2019-05-25,5,5,2019,142236
Audio Video ,16,422,2019-05-26,6,5,2019,6752
Audio Video ,279,21,2019-05-26,6,5,2019,5859
Audio Video ,20,103,2019-05-26,6,5,2019,2060
Audio Video ,7,6101,2019-05-26,6,5,2019,42707
Audio Video ,50,15,2019-05-26,6,5,2019,750
Audio Video ,29,76,2019-05-26,6,5,2019,2204
Audio Video ,93,77,2019-05-26,6,5,2019,7161
Audio Video ,74,324,2019-05-26,6,5,2019,23976
Audio Video ,1899,32,2019-05-27,0,5,2019,60768
Audio Video ,13,4246,2019-05-27,0,5,2019,55198
Audio Video ,39,134,2019-05-27,0,5,2019,5226
Audio Video ,19,378,2019-05-27,0,5,2019,7182
Audio Video ,649,1809,2019-05-27,0,5,2019,1174041
Audio Video ,33,624,2019-05-28,1,5,2019,20592
Audio Video ,59,112,2019-05-28,1,5,2019,6608
Audio Video ,190,59,2019-05-28,1,5,2019,11210
Audio Video ,85,11,2019-05-30,3,5,2019,935
Audio Video ,96,27,2019-05-30,3,5,2019,2592
Audio Video ,99,21,2019-05-30,3,5,2019,2079
Audio Video ,499,35,2019-05-30,3,5,2019,17465
Audio Video ,29,1703,2019-05-30,3,5,2019,49387
Audio Video ,600,77,2019-05-30,3,5,2019,46200
Audio Video ,135,23,2019-05-30,3,5,2019,3105
Audio Video ,10,1105,2019-05-30,3,5,2019,11050
Audio Video ,12,3424,2019-05-31,4,5,2019,41088
Audio Video ,85,44,2019-05-31,4,5,2019,3740
Audio Video ,15,422,2019-06-01,5,6,2019,6330
Audio Video ,54,48,2019-06-01,5,6,2019,2592
Audio Video ,0,6713,2019-06-01,5,6,2019,0
Audio Video ,12,499,2019-06-01,5,6,2019,5988
